Distance [m];Tid [s];Latitude;Longitude;IRI(1);IRI(17); HÃ¸jde [m]; Geoide hÃ¸jde [m]; DOP; Satellitter; Fixtype; GPStid; Metode; Vcar [rad]
6600.000000000; 277.023810000; 56.175761377; 8.892559157; 0.608843711; 0.984461043; 36.900001526; 42.099998474; 0.600000024; 16; 2; 112745.000000000; 0; 0.102685504
6610.000000000; 277.426790000; 56.175851397; 8.892575559; 0.771510864; 0.870743821; 36.900001526; 42.099998474; 0.600000024; 16; 2; 112746.000000000; 0; 0.101174138
6620.000000000; 277.829990000; 56.175942117; 8.892591874; 0.858487366; 0.711920272; 36.900001526; 42.099998474; 0.600000024; 16; 2; 112746.000000000; 0; 0.098647155
6630.000000000; 278.233230000; 56.176032851; 8.892607917; 0.468554626; 0.776864323; 36.900001526; 42.099998474; 0.600000024; 16; 2; 112746.000000000; 0; 0.097464122
6640.000000000; 278.636730000; 56.176123276; 8.892623463; 0.502742387; 2.513376644; 37.000000000; 42.099998474; 0.600000024; 16; 2; 112747.000000000; 0; 0.093370847
6650.000000000; 279.036540000; 56.176212562; 8.892638232; 1.003878198; 1.005769854; 37.000000000; 42.099998474; 0.600000024; 16; 2; 112747.000000000; 0; 0.090089694
6660.000000000; 279.440550000; 56.176302732; 8.892652615; 0.638913196; 1.090869317; 37.099998474; 42.099998474; 0.600000024; 16; 2; 112748.000000000; 0; 0.086768210
6670.000000000; 279.844780000; 56.176392316; 8.892666402; 0.658745256; 0.874744755; 37.099998474; 42.099998474; 0.600000024; 16; 2; 112748.000000000; 0; 0.084136754
6680.000000000; 280.249020000; 56.176481921; 8.892679740; 0.740684862; 1.323533524; 37.099998474; 42.099998474; 0.600000024; 16; 2; 112748.000000000; 0; 0.081117906
6690.000000000; 280.653320000; 56.176571913; 8.892692206; 1.269395472; 1.715705670; 37.200000763; 42.099998474; 0.600000024; 16; 2; 112749.000000000; 0; 0.073152855
6700.000000000; 281.057590000; 56.176662185; 8.892703672; 0.849987807; 1.176513357; 37.200000763; 42.099998474; 0.600000024; 16; 2; 112749.000000000; 0; 0.068563871
6710.000000000; 281.461670000; 56.176752459; 8.892714683; 0.437765471; 0.611225597; 37.200000763; 42.099998474; 0.600000024; 16; 2; 112750.000000000; 0; 0.069399171
6720.000000000; 281.865470000; 56.176842621; 8.892725717; 0.806230563; 0.799573901; 37.200000763; 42.099998474; 0.600000024; 16; 2; 112750.000000000; 0; 0.066624798
6730.000000000; 282.269230000; 56.176932799; 8.892736304; 0.677826307; 1.513231869; 37.200000763; 42.099998474; 0.600000024; 16; 2; 112750.000000000; 0; 0.064078152
6740.000000000; 282.672860000; 56.177023406; 8.892746748; 0.681982569; 0.930690535; 37.099998474; 42.099998474; 0.600000024; 16; 2; 112751.000000000; 0; 0.063751779
6750.000000000; 283.072650000; 56.177113346; 8.892756845; 1.275507392; 1.613504805; 37.099998474; 42.099998474; 0.600000024; 16; 2; 112751.000000000; 0; 0.060836807
6760.000000000; 283.476620000; 56.177203994; 8.892766666; 1.199087092; 1.797124733; 37.200000763; 42.099998474; 0.600000024; 16; 2; 112752.000000000; 0; 0.065862827
6770.000000000; 283.880370000; 56.177293459; 8.892776932; 0.459440757; 0.582085480; 37.200000763; 42.099998474; 0.600000024; 16; 2; 112752.000000000; 0; 0.062228344
6780.000000000; 284.283950000; 56.177382936; 8.892786851; 0.587369783; 0.771238087; 37.200000763; 42.099998474; 0.600000024; 16; 2; 112752.000000000; 0; 0.061175454
6790.000000000; 284.687390000; 56.177472836; 8.892795729; 0.737571874; 0.847496776; 37.200000763; 42.099998474; 0.600000024; 16; 2; 112753.000000000; 0; 0.051513914
6800.000000000; 285.090860000; 56.177562943; 8.892803867; 0.719836313; 0.615017508; 37.200000763; 42.099998474; 0.600000024; 16; 2; 112753.000000000; 0; 0.048686106
6810.000000000; 285.494280000; 56.177653173; 8.892811481; 0.697317846; 0.928131738; 37.299999237; 42.099998474; 0.600000024; 16; 2; 112754.000000000; 0; 0.044971492
6820.000000000; 285.897510000; 56.177743856; 8.892818495; 0.950327419; 1.449525210; 37.299999237; 42.099998474; 0.600000024; 16; 2; 112754.000000000; 0; 0.041171659
6830.000000000; 286.300450000; 56.177834551; 8.892824943; 1.522878991; 2.198842177; 37.299999237; 42.099998474; 0.600000024; 16; 2; 112754.000000000; 0; 0.038087174
6840.000000000; 286.699230000; 56.177923823; 8.892831242; 2.035774269; 2.483392205; 37.299999237; 42.099998474; 0.600000024; 16; 2; 112755.000000000; 0; 0.039079241
6850.000000000; 287.102120000; 56.178013795; 8.892837340; 3.020545821; 3.643586899; 37.299999237; 42.099998474; 0.600000024; 16; 2; 112755.000000000; 0; 0.036134008
6860.000000000; 287.505030000; 56.178103780; 8.892842704; 1.221491344; 1.385522728; 37.400001526; 42.099998474; 0.600000024; 16; 2; 112756.000000000; 0; 0.027809193
6870.000000000; 287.908180000; 56.178193778; 8.892846933; 0.825169440; 1.310394247; 37.400001526; 42.099998474; 0.600000024; 16; 2; 112756.000000000; 0; 0.024819372
6880.000000000; 288.311100000; 56.178283782; 8.892850756; 0.672079560; 0.860032088; 37.400001526; 42.099998474; 0.600000024; 16; 2; 112756.000000000; 0; 0.022480460
6890.000000000; 288.713980000; 56.178373746; 8.892854026; 0.463309127; 0.579681563; 37.400001526; 42.099998474; 0.600000024; 16; 2; 112757.000000000; 0; 0.018396104
6900.000000000; 289.116770000; 56.178463697; 8.892856700; 0.649153418; 0.819101800; 37.400001526; 42.099998474; 0.600000024; 16; 2; 112757.000000000; 0; 0.014841637
6910.000000000; 289.519550000; 56.178553819; 8.892859024; 0.543920225; 0.720537556; 37.500000000; 42.099998474; 0.600000024; 16; 2; 112758.000000000; 0; 0.015827844
6920.000000000; 289.922130000; 56.178644403; 8.892861357; 0.766199856; 1.015185514; 37.500000000; 42.099998474; 0.600000024; 16; 2; 112758.000000000; 0; 0.012596420
6930.000000000; 290.324710000; 56.178734991; 8.892863054; 0.736062943; 1.249122684; 37.500000000; 42.099998474; 0.600000024; 16; 2; 112758.000000000; 0; 0.008285511
6940.000000000; 290.723120000; 56.178824104; 8.892864251; 0.778545867; 0.982716519; 37.400001526; 42.099998474; 0.600000024; 16; 2; 112759.000000000; 0; 0.005644696
6950.000000000; 291.125510000; 56.178913954; 8.892864822; 0.597211236; 0.895353275; 37.400001526; 42.099998474; 0.600000024; 16; 2; 112759.000000000; 0; 0.001878761
6960.000000000; 291.527690000; 56.179004175; 8.892864774; 1.046105935; 1.455237161; 37.400001526; 42.099998474; 0.600000024; 16; 2; 112800.000000000; 0; -0.004671785
6970.000000000; 291.929770000; 56.179095334; 8.892864139; 0.914055850; 0.945958008; 37.400001526; 42.099998474; 0.600000024; 16; 2; 112800.000000000; 0; -0.003321303
6980.000000000; 292.332050000; 56.179186493; 8.892863504; 0.749869633; 0.950341015; 37.400001526; 42.099998474; 0.600000024; 16; 2; 112800.000000000; 0; -0.004875045
6990.000000000; 292.734240000; 56.179276586; 8.892862984; 0.642008530; 0.977463494; 37.400001526; 42.099998474; 0.600000024; 16; 2; 112801.000000000; 0; -0.003427130
7000.000000000; 293.136430000; 56.179366406; 8.892862291; 0.860355532; 1.117682805; 37.400001526; 42.099998474; 0.600000024; 16; 2; 112801.000000000; 0; -0.005075246
7010.000000000; 293.538680000; 56.179456471; 8.892861426; 0.629617124; 0.834469510; 37.299999237; 42.099998474; 0.600000024; 16; 2; 112802.000000000; 0; -0.005181802
7020.000000000; 293.941300000; 56.179547078; 8.892860335; 0.590131904; 0.901189513; 37.299999237; 42.099998474; 0.600000024; 16; 2; 112802.000000000; 0; -0.008382384
7030.000000000; 294.340100000; 56.179636777; 8.892858697; 0.566066044; 0.670005475; 37.299999237; 42.099998474; 0.600000024; 16; 2; 112802.000000000; 0; -0.011862865
7040.000000000; 294.743180000; 56.179726409; 8.892856452; 0.555695963; 0.663223303; 37.400001526; 42.099998474; 0.600000024; 16; 2; 112803.000000000; 0; -0.015396514
7050.000000000; 295.146580000; 56.179815817; 8.892853775; 0.765113885; 1.185002773; 37.400001526; 42.099998474; 0.600000024; 16; 2; 112803.000000000; 0; -0.018185643
7060.000000000; 295.550370000; 56.179905738; 8.892850347; 0.593121901; 0.910744155; 37.400001526; 42.099998474; 0.600000024; 16; 2; 112804.000000000; 0; -0.024807474
7070.000000000; 295.954420000; 56.179996657; 8.892845870; 0.610894407; 0.902698180; 37.400001526; 42.099998474; 0.600000024; 16; 2; 112804.000000000; 0; -0.029771417
7080.000000000; 296.358510000; 56.180087564; 8.892840738; 0.848012637; 0.953134512; 37.400001526; 42.099998474; 0.600000024; 16; 2; 112804.000000000; 0; -0.032890934
7090.000000000; 296.762830000; 56.180177956; 8.892835111; 1.326578548; 1.825937731; 37.500000000; 42.099998474; 0.600000024; 16; 2; 112805.000000000; 0; -0.036142930
7100.000000000; 297.167290000; 56.180268258; 8.892828984; 0.965594671; 1.442717377; 37.500000000; 42.099998474; 0.600000024; 16; 2; 112805.000000000; 0; -0.039317679
7110.000000000; 297.571560000; 56.180358528; 8.892822624; 1.427770545; 1.686650990; 37.599998474; 42.099998474; 0.600000024; 16; 2; 112806.000000000; 0; -0.038276557
7120.000000000; 297.971640000; 56.180447851; 8.892816173; 1.040149148; 1.502255249; 37.599998474; 42.099998474; 0.600000024; 16; 2; 112806.000000000; 0; -0.042087551
7130.000000000; 298.375400000; 56.180538062; 8.892809041; 0.770285354; 1.353005878; 37.599998474; 42.099998474; 0.600000024; 16; 2; 112806.000000000; 0; -0.045676444
7140.000000000; 298.778680000; 56.180628141; 8.892801461; 0.982413063; 1.344898551; 37.599998474; 42.099998474; 0.600000024; 16; 2; 112807.000000000; 0; -0.048715297
7150.000000000; 299.181920000; 56.180718190; 8.892793285; 1.008036599; 1.214711629; 37.599998474; 42.099998474; 0.600000024; 16; 2; 112807.000000000; 0; -0.052134242
7160.000000000; 299.585100000; 56.180808209; 8.892784179; 0.734693566; 0.967327497; 37.700000763; 42.099998474; 0.600000024; 16; 2; 112808.000000000; 0; -0.060825866
7170.000000000; 299.988010000; 56.180898198; 8.892774219; 1.307688464; 1.811833774; 37.700000763; 42.099998474; 0.600000024; 16; 2; 112808.000000000; 0; -0.062296994
7180.000000000; 300.390870000; 56.180988175; 8.892763934; 2.472794336; 3.060179937; 37.700000763; 42.099998474; 0.600000024; 16; 2; 112808.000000000; 0; -0.064638078
7190.000000000; 300.793360000; 56.181078692; 8.892753514; 1.008787609; 1.564279577; 37.799999237; 42.099998474; 0.600000024; 16; 2; 112809.000000000; 0; -0.065044984
7200.000000000; 301.195810000; 56.181169224; 8.892742703; 1.131443730; 2.022148859; 37.799999237; 42.099998474; 0.600000024; 16; 2; 112809.000000000; 0; -0.067505740
7210.000000000; 301.598020000; 56.181259752; 8.892731073; 2.103075588; 3.200524737; 37.799999237; 42.099998474; 0.600000024; 16; 2; 112810.000000000; 0; -0.075674258
7220.000000000; 301.996090000; 56.181349362; 8.892718604; 1.519497139; 1.884593035; 37.799999237; 42.099998474; 0.600000024; 16; 2; 112810.000000000; 0; -0.078845978
7230.000000000; 302.398570000; 56.181439856; 8.892705510; 0.745666543; 0.693571830; 37.799999237; 42.099998474; 0.600000024; 16; 2; 112810.000000000; 0; -0.081551000
7240.000000000; 302.801010000; 56.181529775; 8.892692459; 0.792008730; 0.701314480; 37.799999237; 42.099998474; 0.600000024; 16; 2; 112811.000000000; 0; -0.082108244
7250.000000000; 303.203460000; 56.181619650; 8.892678937; 0.963448463; 1.307064087; 37.799999237; 42.099998474; 0.600000024; 16; 2; 112811.000000000; 0; -0.085007474
7260.000000000; 303.605990000; 56.181709871; 8.892665229; 1.351793354; 1.503940638; 37.900001526; 42.099998474; 0.600000024; 16; 2; 112812.000000000; 0; -0.083495833
7270.000000000; 304.008700000; 56.181800473; 8.892651314; 1.160389105; 1.497087740; 37.900001526; 42.099998474; 0.600000024; 16; 2; 112812.000000000; 0; -0.087218545
7280.000000000; 304.411320000; 56.181891045; 8.892636767; 0.918406321; 1.095321839; 37.900001526; 42.099998474; 0.600000024; 16; 2; 112812.000000000; 0; -0.091030821
7290.000000000; 304.813980000; 56.181980969; 8.892621440; 0.797130654; 0.890390640; 37.900001526; 42.099998474; 0.600000024; 16; 2; 112813.000000000; 0; -0.095755138
7300.000000000; 305.216560000; 56.182070880; 8.892605936; 0.620750979; 1.053748689; 37.900001526; 42.099998474; 0.600000024; 16; 2; 112813.000000000; 0; -0.095513791
7310.000000000; 305.615150000; 56.182159915; 8.892590805; 0.524787633; 0.535144013; 38.099998474; 42.099998474; 0.600000024; 16; 2; 112814.000000000; 0; -0.093599461
7320.000000000; 306.017860000; 56.182249856; 8.892575453; 1.127393284; 1.199574986; 38.099998474; 42.099998474; 0.600000024; 16; 2; 112814.000000000; 0; -0.095711507
7330.000000000; 306.420620000; 56.182339782; 8.892559721; 1.186943209; 1.289830653; 38.099998474; 42.099998474; 0.600000024; 16; 2; 112815.000000000; 0; -0.106668085
7340.000000000; 306.823580000; 56.182429858; 8.892542107; 0.778063330; 0.726250345; 38.099998474; 42.099998474; 0.600000024; 16; 2; 112815.000000000; 0; -0.110134810
7350.000000000; 307.226830000; 56.182519895; 8.892523803; 0.800413863; 1.565987161; 38.099998474; 42.099998474; 0.600000024; 16; 2; 112815.000000000; 0; -0.115408488
7360.000000000; 307.630490000; 56.182610030; 8.892504853; 0.573031360; 0.853674646; 38.200000763; 42.099998474; 0.600000024; 16; 2; 112816.000000000; 0; -0.117610961
7370.000000000; 308.034400000; 56.182700248; 8.892485356; 0.484705433; 0.790524494; 38.200000763; 42.099998474; 0.600000024; 16; 2; 112816.000000000; 0; -0.121268384
7380.000000000; 308.438580000; 56.182790451; 8.892465469; 0.616857220; 0.825149872; 38.299999237; 42.099998474; 0.600000024; 16; 2; 112817.000000000; 0; -0.121711001
7390.000000000; 308.842990000; 56.182880812; 8.892445456; 0.558840145; 0.887047081; 38.299999237; 42.099998474; 0.600000024; 16; 2; 112817.000000000; 0; -0.123325698
7400.000000000; 309.243580000; 56.182970252; 8.892425381; 1.009805130; 1.392008288; 38.299999237; 42.099998474; 0.600000024; 16; 2; 112817.000000000; 0; -0.125741199
7410.000000000; 309.648420000; 56.183060269; 8.892404963; 0.914977618; 1.289533909; 38.299999237; 42.099998474; 0.600000024; 16; 2; 112818.000000000; 0; -0.126110315
7420.000000000; 310.053360000; 56.183150025; 8.892384129; 0.842479111; 0.912719314; 38.299999237; 42.099998474; 0.600000024; 16; 2; 112818.000000000; 0; -0.130707324
7430.000000000; 310.458200000; 56.183239737; 8.892362543; 1.159539623; 0.969265945; 38.400001526; 42.099998474; 0.600000024; 16; 2; 112819.000000000; 0; -0.139603078
7440.000000000; 310.862900000; 56.183329437; 8.892339726; 0.446461197; 0.584676514; 38.400001526; 42.099998474; 0.600000024; 16; 2; 112819.000000000; 0; -0.141506866
7450.000000000; 311.267550000; 56.183419121; 8.892316708; 0.559942482; 0.564125762; 38.400001526; 42.099998474; 0.600000024; 16; 2; 112819.000000000; 0; -0.142098203
7460.000000000; 311.671850000; 56.183509139; 8.892293750; 0.677146755; 1.034490036; 38.299999237; 42.099998474; 0.600000024; 16; 2; 112820.000000000; 0; -0.140491009
7470.000000000; 312.075760000; 56.183599348; 8.892270850; 0.640406918; 0.866436730; 38.299999237; 42.099998474; 0.600000024; 16; 2; 112820.000000000; 0; -0.140112162
7480.000000000; 312.479470000; 56.183689335; 8.892247971; 0.682468883; 1.038181957; 38.299999237; 42.099998474; 0.600000024; 16; 2; 112821.000000000; 0; -0.142668903
7490.000000000; 312.883080000; 56.183778130; 8.892224803; 1.156674303; 1.326016894; 38.299999237; 42.099998474; 0.600000024; 16; 2; 112821.000000000; 0; -0.145944104
7500.000000000; 313.282500000; 56.183865992; 8.892201266; 0.788143128; 0.851306102; 38.299999237; 42.099998474; 0.600000024; 16; 2; 112821.000000000; 0; -0.150262356
7510.000000000; 313.685810000; 56.183955183; 8.892177346; 0.725748378; 1.104079967; 38.400001526; 42.099998474; 0.600000024; 16; 2; 112822.000000000; 0; -0.147944391
7520.000000000; 314.089120000; 56.184044574; 8.892153175; 0.863402646; 1.240108393; 38.400001526; 42.099998474; 0.600000024; 16; 2; 112822.000000000; 0; -0.150726229
7530.000000000; 314.492320000; 56.184133945; 8.892128398; 0.711687380; 0.970712102; 38.500000000; 42.099998474; 0.600000024; 16; 2; 112823.000000000; 0; -0.157985583
7540.000000000; 314.895530000; 56.184223345; 8.892102519; 0.534506299; 0.725821049; 38.500000000; 42.099998474; 0.600000024; 16; 2; 112823.000000000; 0; -0.161443010
7550.000000000; 315.298690000; 56.184312692; 8.892076047; 0.601580915; 0.792376879; 38.500000000; 42.099998474; 0.600000024; 16; 2; 112823.000000000; 0; -0.165309429
7560.000000000; 315.701840000; 56.184401578; 8.892049014; 0.425083415; 0.724974825; 38.599998474; 42.099998474; 0.600000024; 16; 2; 112824.000000000; 0; -0.169281825
7570.000000000; 316.104890000; 56.184490255; 8.892021530; 0.613334101; 0.785429781; 38.599998474; 42.099998474; 0.600000024; 16; 2; 112824.000000000; 0; -0.172604561
7580.000000000; 316.507910000; 56.184578909; 8.891993481; 1.016105518; 1.031569079; 38.700000763; 42.099998474; 0.600000024; 16; 2; 112825.000000000; 0; -0.174973592
7590.000000000; 316.906970000; 56.184666731; 8.891965234; 0.621576842; 0.664576492; 38.700000763; 42.099998474; 0.600000024; 16; 2; 112825.000000000; 0; -0.179268867
7600.000000000; 317.310050000; 56.184755370; 8.891936010; 0.611686865; 0.857548835; 38.700000763; 42.099998474; 0.600000024; 16; 2; 112825.000000000; 0; -0.183438778
7610.000000000; 317.713060000; 56.184844014; 8.891906614; 0.691914290; 0.795663812; 38.700000763; 42.099998474; 0.600000024; 16; 2; 112826.000000000; 0; -0.183140904
7620.000000000; 318.115960000; 56.184932641; 8.891876992; 0.517185231; 0.838012605; 38.700000763; 42.099998474; 0.600000024; 16; 2; 112826.000000000; 0; -0.184048325
7630.000000000; 318.518780000; 56.185021450; 8.891847132; 0.530128633; 0.673132648; 38.700000763; 42.099998474; 0.600000024; 16; 2; 112827.000000000; 0; -0.187502772
7640.000000000; 318.921620000; 56.185110755; 8.891816445; 0.329144075; 0.599346998; 38.700000763; 42.099998474; 0.600000024; 16; 2; 112827.000000000; 0; -0.190477863
7650.000000000; 319.324400000; 56.185200019; 8.891785339; 0.427824332; 0.595559607; 38.700000763; 42.099998474; 0.600000024; 16; 2; 112827.000000000; 0; -0.192326859
7660.000000000; 319.727200000; 56.185288835; 8.891753705; 0.525486465; 0.757345393; 38.799999237; 42.099998474; 0.600000024; 16; 2; 112828.000000000; 0; -0.197555110
7670.000000000; 320.130090000; 56.185377479; 8.891721540; 0.624433958; 0.740453931; 38.799999237; 42.099998474; 0.600000024; 16; 2; 112828.000000000; 0; -0.201427817
7680.000000000; 320.529180000; 56.185465037; 8.891688696; 0.561731665; 0.500167337; 38.799999237; 42.099998474; 0.600000024; 16; 2; 112829.000000000; 0; -0.212011397
7690.000000000; 320.932400000; 56.185553092; 8.891654072; 0.417743605; 0.511703103; 38.799999237; 42.099998474; 0.600000024; 16; 2; 112829.000000000; 0; -0.218468934
7700.000000000; 321.335450000; 56.185641051; 8.891618666; 0.632067120; 0.626250289; 38.799999237; 42.099998474; 0.600000024; 16; 2; 112829.000000000; 0; -0.221489996
7710.000000000; 321.738480000; 56.185729056; 8.891583632; 0.492123179; 0.654250850; 38.900001526; 42.099998474; 0.600000024; 16; 2; 112830.000000000; 0; -0.216802716
7720.000000000; 322.141580000; 56.185817084; 8.891548792; 0.592459554; 0.898650648; 38.900001526; 42.099998474; 0.600000024; 16; 2; 112830.000000000; 0; -0.217456743
7730.000000000; 322.544910000; 56.185905092; 8.891513535; 0.622069362; 0.816732111; 38.900001526; 42.099998474; 0.600000024; 16; 2; 112831.000000000; 0; -0.221214280
